Col1,Col2
1.9758226,0.12435317
1.9760948,0.13602504
1.9768001,0.1481352
1.9775046,0.16023383
1.981013,0.22055528
1.9833959,0.2806437
1.9781419,0.34157562
1.9729475,0.40282586
1.9663028,0.4789388
1.9617418,0.55209184
1.9592804,0.617932
1.9566876,0.680693
1.9530619,0.74645245
1.9483002,0.81127745
1.9421469,0.875005
1.9339925,0.9370666
1.9223825,0.9904823
1.9082962,1.0438747
1.892511,1.0960904
1.8775481,1.148495
1.860619,1.1994678
1.8415927,1.2488673
1.8203536,1.2965529
1.7968053,1.3423884
1.773379,1.3822615
1.7479485,1.4204128
1.7136041,1.4689347
1.6770457,1.5159047
1.6403898,1.558679
1.6020993,1.5993198
1.5622209,1.6377876
1.5208138,1.6740566
1.478984,1.7057825
1.4376295,1.7319429
1.3963834,1.7539136
1.3538607,1.7738556
1.3099164,1.7909429
1.2648951,1.8059552
1.2188846,1.8190913
1.1719903,1.8304389
1.1221349,1.8404933
1.0715445,1.8488129
1.0203308,1.8555182
0.96859884,1.8607312
0.91121876,1.8648903
0.8548769,1.8631505
0.79976964,1.8554046
0.7458534,1.8473637
0.6807233,1.8403977
0.6147951,1.8332629
0.5489087,1.8253807
0.48319137,1.8169199
0.40084833,1.8120536
0.3166384,1.8088305
0.23445278,1.8048326
0.15490896,1.8000302
0.08189726,1.7954988
0.009304941,1.7909343
-0.056029826,1.7782599
-0.12572527,1.7711518
-0.19715306,1.7664711
-0.25822872,1.7674634
-0.31893414,1.7683899
-0.37925005,1.769197
-0.44163087,1.7688227
-0.5060808,1.7616111
-0.57193094,1.7524499
-0.638356,1.7482088
-0.70898473,1.743006
-0.78359926,1.7337222
-0.8588355,1.7220992
-0.9327312,1.7089943
-0.99061453,1.6991602
-1.0488079,1.6890674
-1.105767,1.6776291
-1.1613076,1.6645079
-1.215431,1.6501971
-1.2641683,1.6344333
-1.2997391,1.6117201
-1.3377817,1.5836493
-1.3714554,1.5566053
-1.4036646,1.5284798
-1.4343483,1.499282
-1.463455,1.4690318
-1.4900669,1.4388009
-1.5146778,1.4071507
-1.5375693,1.3743196
-1.5587087,1.3402184
-1.578208,1.3049569
-1.5957924,1.2687391
-1.6117074,1.2317182
-1.6259948,1.1939663
-1.6388651,1.1550475
-1.649975,1.1156844
-1.6593416,1.075994
-1.6673958,1.0357916
-1.6745532,0.992924
-1.6804307,0.94965845
-1.6851249,0.9060752
-1.6847079,0.85731375
-1.6825938,0.8021316
-1.6852276,0.7437602
-1.6877819,0.6843668
-1.6862549,0.6313636
-1.6772196,0.58185136
-1.6702907,0.52868235
-1.6686491,0.4782154
-1.6664301,0.4279117
-1.6576267,0.34750986
-1.6482381,0.26680854
-1.6386048,0.18653621
-1.6333332,0.10020883
-1.6296408,0.019377813
-1.6325911,-0.048962146
-1.6393598,-0.109961465
-1.644523,-0.16888368
-1.6496966,-0.22912872
-1.6528277,-0.29059687
-1.6554834,-0.35213366
-1.6567146,-0.41509622
-1.6556787,-0.48296744
-1.6541257,-0.55026585
-1.6518879,-0.6169145
-1.6487802,-0.68281615
-1.6440424,-0.7572558
-1.6444224,-0.8386302
-1.6433574,-0.91812974
-1.6352146,-0.9866407
-1.6218935,-1.0292419
-1.6056348,-1.071939
-1.5879505,-1.113535
-1.5676982,-1.1528285
-1.5452166,-1.190105
-1.5198414,-1.2245958
-1.4927437,-1.2575481
-1.4638984,-1.2888818
-1.4352032,-1.3168272
-1.4086995,-1.3409271
-1.3801162,-1.3652607
-1.3500488,-1.3879377
-1.3190272,-1.4086329
-1.2866566,-1.4276966
-1.2529901,-1.4451112
-1.2181089,-1.4609388
-1.1818178,-1.4752953
-1.1444392,-1.4880619
-1.1060646,-1.4993052
-1.0667821,-1.5090803
-1.0255667,-1.5176615
-0.9835854,-1.5248343
-0.9409337,-1.5306795
-0.89770436,-1.5352818
-0.8507591,-1.5389391
-0.8037423,-1.5407891
-0.7564417,-1.5414091
-0.70888644,-1.5409983
-0.6534077,-1.539372
-0.59779614,-1.5366699
-0.54214424,-1.5330489
-0.4846807,-1.5287918
-0.4151839,-1.5232712
-0.345914,-1.5170808
-0.27736768,-1.5092368
-0.2235629,-1.5047222
-0.16692251,-1.4996703
-0.11062989,-1.4944503
-0.055477977,-1.4898682
-0.001562655,-1.4860767
0.05132222,-1.4823424
0.1031149,-1.4792689
0.16500759,-1.4826838
0.2298404,-1.488314
0.29401135,-1.4988066
0.3577177,-1.5091479
0.4209605,-1.5191649
0.48369133,-1.5287422
0.54890907,-1.538172
0.6133939,-1.5467882
0.67032766,-1.550904
0.7271439,-1.5501828
0.77529526,-1.5445201
0.8181859,-1.5413921
0.8597362,-1.5374454
0.900324,-1.5321646
0.93983734,-1.5254263
0.9783002,-1.5172948
1.0210277,-1.5015314
1.0707835,-1.467743
1.1131834,-1.4366572
1.1510231,-1.4098487
1.1874275,-1.3816035
1.2181442,-1.3516871
1.2422942,-1.3211854
1.2606626,-1.2890236
1.2777655,-1.2557297
1.2951944,-1.2198163
1.3134377,-1.1809239
1.3302964,-1.1411738
1.3457829,-1.1006323
1.3599197,-1.0593704
1.3728399,-1.0171072
1.3836672,-0.9770386
1.3938516,-0.94055915
1.4030993,-0.90465766
1.4115376,-0.86682606
1.4188372,-0.8285829
1.4250711,-0.7900006
1.4302615,-0.7509756
1.4347688,-0.70754254
1.4382662,-0.6638871
1.4418453,-0.62051266
1.4453725,-0.57738394
1.4485974,-0.52697986
1.4509928,-0.47661817
1.4526917,-0.42636088
1.4546579,-0.3773742
1.4569132,-0.32044256
1.4586612,-0.26379353
1.4600416,-0.20745966
1.4611723,-0.1514594
1.4621422,-0.09603539
1.463025,-0.04094912
1.4562045,0.014187403
1.4494172,0.06899142
1.4407271,0.12631495
1.4306004,0.18487555
1.4208484,0.24346364
1.4127722,0.3034842
1.4042678,0.36460897
1.3958205,0.41956925
1.3873588,0.4742754
1.380063,0.5294079
1.3734463,0.58629024
1.3664873,0.64150465
1.3581144,0.6957381
1.3480669,0.7488153
1.3394586,0.7869895
1.3297011,0.82434654
1.3186983,0.8607972
1.3063596,0.8962494
1.2926023,0.93061036
1.2773546,0.96378666
1.2605526,0.9956833
1.2419003,1.0259341
1.2234687,1.0523086
1.2036839,1.0774465
1.1825461,1.1013018
1.1600673,1.123837
1.1370262,1.1439546
1.1128076,1.1625295
1.0874169,1.1797886
1.0582597,1.2004031
1.0279784,1.2190216
0.9968262,1.2360748
0.9648529,1.2516284
0.93212783,1.2657225
0.8981364,1.2786146
0.86351585,1.2901067
0.82855463,1.2999579
0.79561996,1.3073145
0.7602886,1.3139982
0.72455573,1.3195025
0.688496,1.3239206
0.6521783,1.3273462
0.6101291,1.3301824
0.5679091,1.3319663
0.52559483,1.332831
0.48325193,1.3329041
0.43481624,1.3321686
0.38756096,1.3303701
0.3393076,1.3301874
0.28850538,1.3321501
0.22631603,1.3364391
0.1645239,1.3403683
0.103137255,1.3440661
0.045902193,1.3502045
-0.0039123893,1.3588618
-0.05342123,1.3674569
-0.10262859,1.3759975
-0.15082967,1.3734478
-0.20074695,1.3686622
-0.25301516,1.3678848
-0.3024599,1.3593214
-0.35325253,1.3503036
-0.41661602,1.3422447
-0.48137924,1.3333362
-0.5465534,1.3230209
-0.6097115,1.3121921
-0.65645605,1.3046222
-0.7024594,1.2962241
-0.7476158,1.2868892
-0.79181075,1.2765106
-0.83492124,1.2649865
-0.8768178,1.2522225
-0.9184834,1.2388434
-0.9596658,1.2248135
-0.99323237,1.2113531
-1.0254687,1.1967528
-1.0563016,1.1809952
-1.0771098,1.1622735
-1.0933268,1.1436534
-1.1084799,1.1241179
-1.1225526,1.1036893
-1.1377099,1.0808072
-1.1528858,1.0563185
-1.1668336,1.0311556
-1.1795666,1.0053641
-1.1911066,0.9789928
-1.2015661,0.9518621
-1.2108791,0.9242482
-1.2160871,0.8932875
-1.21996,0.8616788
-1.2229134,0.8279695
-1.224782,0.7939238
-1.2256422,0.7596053
-1.2243822,0.72015834
-1.2208569,0.67110807
-1.21631,0.62167996
-1.2108605,0.5719772
-1.204622,0.5220922
-1.1967499,0.46553636
-1.1899853,0.41067752
-1.1847663,0.3578856
-1.1818483,0.3032204
-1.1812353,0.23372972
-1.180521,0.16378538
-1.1804798,0.12028684
-1.1812358,0.079783835
-1.1820853,0.038630545
-1.182872,-0.0022681877
-1.1836344,-0.04291267
-1.1834016,-0.08309519
-1.1827385,-0.12847814
-1.1860474,-0.17808422
-1.189729,-0.22665328
-1.1934679,-0.27454597
-1.1949389,-0.32599267
-1.1926004,-0.38036737
-1.1897507,-0.43420643
-1.1862304,-0.48742598
-1.1812928,-0.54599005
-1.175109,-0.60348684
-1.1693096,-0.6661298
-1.1606379,-0.72611344
-1.1509027,-0.7616873
-1.137131,-0.7907543
-1.122236,-0.8188662
-1.1061556,-0.8459406
-1.0906655,-0.87088746
-1.0748205,-0.8941269
-1.0576963,-0.9160803
-1.0392736,-0.93668437
-1.0208166,-0.9550828
-1.0005475,-0.9738902
-0.9791857,-0.9914241
-0.9567565,-1.0076644
-0.9340428,-1.022153
-0.91039824,-1.0354159
-0.8858681,-1.0474603
-0.8605025,-1.0583019
-0.8341495,-1.0680351
-0.8070638,-1.0766026
-0.77930766,-1.0840425
-0.75094426,-1.0904001
-0.72050804,-1.0957088
-0.6895032,-1.0996503
-0.6580397,-1.1025531
-0.62618697,-1.1044894
-0.59062773,-1.1055954
-0.5547572,-1.1057153
-0.5175815,-1.1050274
-0.47849023,-1.1036803
-0.43512976,-1.1017177
-0.3966705,-1.1024266
-0.3621965,-1.1012461
-0.3278178,-1.0995562
-0.28760916,-1.0970535
-0.2475923,-1.0941176
-0.20779046,-1.0908651
-0.16823974,-1.0874143
-0.1272761,-1.0853876
-0.087510586,-1.0847958
-0.037888885,-1.0895804
0.012729526,-1.095024
0.063258946,-1.1004562
0.11346674,-1.1058465
0.16335016,-1.1111708
0.21289921,-1.1163882
0.2643389,-1.1205727
0.31706846,-1.1195273
0.36870182,-1.1186205
0.4152748,-1.1213429
0.46385765,-1.12509
0.51160896,-1.1278269
0.55836713,-1.1293292
0.60249996,-1.1318494
0.6379609,-1.1251802
0.6747246,-1.113448
0.7105912,-1.100544
0.74546623,-1.086385
0.7792542,-1.0708971
0.8114402,-1.0539731
0.83631504,-1.0349551
0.85979235,-1.0144609
0.8798399,-0.9945576
0.8986306,-0.9734223
0.9164883,-0.95124745
0.93367684,-0.92820084
0.9488416,-0.90501
0.962363,-0.88037026
0.9746655,-0.85478264
0.98585916,-0.82840514
0.99616444,-0.8020789
1.0060723,-0.77729225
1.0148883,-0.75191885
1.0226449,-0.72600794
1.029111,-0.6978136
1.034402,-0.66902727
1.0399871,-0.6385622
1.0458994,-0.6072972
1.0512464,-0.57316285
1.0554729,-0.5387517
1.0586827,-0.5041331
1.0604331,-0.47069383
1.061078,-0.43412822
1.0608727,-0.3974529
1.0599415,-0.36073214
1.0584002,-0.32402006
1.055974,-0.28127947
1.0530151,-0.23866734
1.0496563,-0.19622654
1.0460117,-0.15398711
1.0416456,-0.10628459
1.0375391,-0.058697686
1.0343583,-0.010959677
1.0299739,0.036016677
1.023567,0.0816111
1.0171968,0.12691209
1.010843,0.17192018
1.0044647,0.21663205
0.99802506,0.25953373
0.9925566,0.3016248
0.98757493,0.3441579
0.9821687,0.38626432
0.9757346,0.43090004
0.9684603,0.4748591
0.9601462,0.5180106
0.9505855,0.560202
0.94037044,0.5985044
0.9301944,0.63393533
0.9188092,0.6674166
0.9056326,0.69949067
0.89368534,0.72409517
0.8804587,0.74761415
0.86591744,0.76997405
0.85056853,0.7913263
0.8359784,0.8092851
0.8203844,0.8262211
0.8038019,0.84210974
0.78625464,0.8569336
0.76833487,0.8702931
0.74957395,0.88264173
0.7300137,0.89398634
0.7106731,0.90225554
0.69046676,0.9094174
0.6695844,0.915643
0.6480839,0.9209682
0.626024,0.92543447
0.6021316,0.9292764
0.5777488,0.932265
0.55294275,0.93446046
0.5277784,0.9359249
0.50019825,0.9367166
0.4727924,0.9379455
0.44407183,0.94051653
0.41529787,0.9423774
0.38280654,0.9437371
0.3503487,0.9444286
0.31891418,0.9432016
0.2876743,0.94139385
0.2553689,0.94280785
0.22039235,0.9474116
0.18556058,0.95181924
0.14948761,0.95552796
0.10918033,0.95633614
0.066999495,0.95559
0.025095582,0.9548319
-0.016535282,0.95407665
-0.05884546,0.9532976
-0.100866854,0.95247847
-0.14258587,0.9515614
-0.18397737,0.9504669
-0.23432425,0.9498591
-0.28564355,0.94896585
-0.3363639,0.9474671
-0.38770777,0.9471976
-0.4338411,0.9470265
-0.47990173,0.94535124
-0.5249873,0.9425348
-0.56569755,0.93594027
-0.6041403,0.9271379
-0.6384599,0.9180121
-0.6698036,0.90850025
-0.70068157,0.89768195
-0.7260361,0.8869023
-0.75020206,0.8747097
-0.7723489,0.8607773
-0.7919216,0.844202
-0.8078189,0.827114
-0.822502,0.8087623
-0.8365588,0.7895395
-0.85002154,0.7695052
-0.86195934,0.7486892
-0.87265337,0.7267729
-0.87697697,0.7027321
-0.8797472,0.6776398
-0.88162625,0.65109795
-0.8825848,0.62373894
-0.88267136,0.5956419
-0.88193834,0.5668868
-0.88031566,0.53557545
-0.87789327,0.5036982
-0.8747421,0.47134408
-0.8709326,0.43859696
-0.86582613,0.40251088
-0.8606959,0.36675552
-0.85789114,0.33525038
-0.85752565,0.30855456
-0.85725486,0.27835214
-0.8603567,0.2504931
-0.86329806,0.22304022
-0.86332303,0.1939952
-0.86216015,0.15804476
-0.86047554,0.11768028
-0.85842454,0.075531565
-0.85630393,0.03367155
-0.8565377,-0.0095401555
-0.85746247,-0.05374506
-0.8580891,-0.0977705
-0.8574214,-0.13869517
-0.85284674,-0.1723763
-0.8481941,-0.20582107
-0.8433895,-0.23901811
-0.838342,-0.2719471
-0.8338736,-0.308362
-0.831694,-0.3493697
-0.82804173,-0.39021137
-0.8232441,-0.43037736
-0.8193362,-0.46124047
-0.8160143,-0.4928885
-0.8118674,-0.5244161
-0.80670345,-0.554973
-0.79997337,-0.5835768
-0.78879523,-0.60481936
-0.7764507,-0.62491477
-0.7628957,-0.643778
-0.7498531,-0.6593962
-0.73508877,-0.67567825
-0.71933055,-0.69087654
-0.7026051,-0.7049264
-0.6859963,-0.7170833
-0.6685771,-0.7281932
-0.6503812,-0.73825437
-0.6314483,-0.7472744
-0.6118537,-0.75525737
-0.59161854,-0.76224047
-0.5707951,-0.76825386
-0.55172,-0.77490276
-0.52996695,-0.78128386
-0.5078058,-0.78682417
-0.48530796,-0.791572
-0.46470588,-0.79487073
-0.44230086,-0.7976309
-0.4197286,-0.79964876
-0.3971428,-0.801172
-0.37502766,-0.8029989
-0.35026145,-0.8044522
-0.32550526,-0.8053666
-0.300793,-0.8058244
-0.27615172,-0.80590224
-0.24728742,-0.80560184
-0.21649545,-0.8069316
-0.18089023,-0.81113225
-0.14547971,-0.8151504
-0.105994016,-0.81950843
-0.0654906,-0.8200268
-0.024968624,-0.8196508
0.015277624,-0.8192686
0.052425086,-0.82136744
0.088225424,-0.82515067
0.12339294,-0.82951736
0.15828937,-0.8337733
0.19850498,-0.8301064
0.23894417,-0.8250488
0.2789787,-0.8195651
0.31854355,-0.8135061
0.36216825,-0.8058395
0.40495163,-0.7969996
0.44671738,-0.7867367
0.48726344,-0.77480227
0.5195112,-0.7635768
0.5445088,-0.7506071
0.56781733,-0.7361406
0.58981144,-0.7200603
0.6066729,-0.7057338
0.622538,-0.6902814
0.6373615,-0.6736984
0.65110826,-0.6559938
0.6628318,-0.63865197
0.67370343,-0.6216367
0.6837183,-0.60499436
0.6927782,-0.5875399
0.70094466,-0.56950617
0.70848036,-0.5509925
0.7151344,-0.5318294
0.7209364,-0.5120718
0.726102,-0.4909714
0.7304319,-0.46935505
0.73397577,-0.44728667
0.73678637,-0.42482856
0.73906016,-0.40023175
0.74061596,-0.37532282
0.7415248,-0.35016766
0.7418568,-0.32482687
0.7416289,-0.29634252
0.74085677,-0.2677601
0.7397125,-0.23918042
0.73831654,-0.2106717
0.73626745,-0.17719884
0.7338804,-0.14382902
0.7312491,-0.110600784
0.72845197,-0.07754083
0.7251692,-0.04037662
0.7218261,-0.0034613684
0.719946,0.034005545
0.7176652,0.069672614
0.7153851,0.10529442
0.7131051,0.1406694
0.7110857,0.17235668
0.7089884,0.20368458
0.706632,0.23605967
0.7040026,0.26812112
0.7009839,0.29981908
0.6982881,0.33196488
0.6935741,0.3675817
0.68670154,0.40197638
0.67865694,0.43542
0.6692393,0.46772388
0.6605195,0.492789
0.65069604,0.51686656
0.6396959,0.5398449
0.62746215,0.5616176
0.6165571,0.5783942
0.60479856,0.5942567
0.5921869,0.60916466
0.57873225,0.623086
0.5654706,0.63513476
0.5515835,0.6462768
0.53761125,0.65634423
0.5232277,0.66533816
0.5084652,0.67328
0.49332356,0.6800359
0.47832525,0.68460506
0.4628569,0.688435
0.44622278,0.69169015
0.42918074,0.69422144
0.41178453,0.6960775
0.39476293,0.6978721
0.3779291,0.70075923
0.3609287,0.7031013
0.34315217,0.7047153
0.32421905,0.70550317
0.30226445,0.7047856
0.27957875,0.7021221
0.25685704,0.6990801
0.23414057,0.6957347
0.20708275,0.69143856
0.18012232,0.68690485
0.15349668,0.6820058
0.12675452,0.67726207
0.09762764,0.67249566
0.06870335,0.66772276
0.039981008,0.6629721
0.011458695,0.6582532
-0.018210828,0.6541453
-0.048716336,0.65107983
-0.07820222,0.64674515
-0.11421484,0.6430315
-0.1514929,0.6389414
-0.18836704,0.6345352
-0.2262164,0.63220185
-0.26348177,0.62927943
-0.29441768,0.6260406
-0.32464623,0.62197745
-0.3540579,0.6169713
-0.3831033,0.61015344
-0.41117033,0.60206085
-0.4380322,0.59272546
-0.46356234,0.58206433
-0.48764095,0.57001007
-0.50724494,0.5584009
-0.5256112,0.5456917
-0.54268605,0.53187776
-0.5584278,0.5169672
-0.5718366,0.5021448
-0.58405566,0.48642024
-0.5946433,0.47209856
-0.6048323,0.45855513
-0.6141309,0.44445333
-0.62257576,0.42981064
-0.6301905,0.41467178
-0.6368309,0.3990147
-0.64294475,0.38221338
-0.64829564,0.365037
-0.65234673,0.34814498
-0.65568227,0.33103538
-0.65861344,0.31220996
-0.6608329,0.29311037
-0.66145474,0.27273658
-0.661541,0.2522269
-0.6611732,0.2290243
-0.6604798,0.20666997
-0.65788245,0.18409099
-0.65505064,0.16155633
-0.6514212,0.13462529
-0.6476125,0.10782718
-0.64345753,0.08109263
-0.63922805,0.054519918
-0.63467735,0.026260432
-0.63076454,-0.0036178455
-0.6273308,-0.034604907
-0.6239196,-0.065372914
-0.62042683,-0.09675346
-0.6169191,-0.12789668
-0.61423147,-0.15804504
-0.6122496,-0.18724117
-0.61012226,-0.21737906
-0.60913634,-0.24843386
-0.60887015,-0.2800374
-0.60796875,-0.3109647
-0.6066455,-0.33587754
-0.60471034,-0.36014652
-0.6015177,-0.38243073
-0.5960518,-0.40137523
-0.58990586,-0.42120627
-0.58291936,-0.44012505
-0.57441705,-0.4575802
-0.5649024,-0.4753399
-0.55543286,-0.4899813
-0.5447237,-0.5025846
-0.5334386,-0.5144076
-0.52159166,-0.5254259
-0.50996774,-0.5350304
-0.49788904,-0.54390335
-0.48538238,-0.5520446
-0.47247776,-0.5594607
-0.45912996,-0.5662016
-0.44544926,-0.5722413
-0.4314721,-0.5776046
-0.41723588,-0.58232087
-0.4020025,-0.5866261
-0.38656458,-0.5902951
-0.37096205,-0.5933738
-0.35484686,-0.59468114
-0.33709592,-0.5958595
-0.3150004,-0.5987776
-0.2927972,-0.601252
-0.27059597,-0.6033964
-0.24573562,-0.6059337
-0.22056288,-0.60606194
-0.19501388,-0.6043081
-0.16952696,-0.60225135
-0.13841885,-0.599431
-0.10748485,-0.5963916
-0.076749,-0.59322774
-0.04622391,-0.5900096
-0.015431762,-0.58673227
0.015139461,-0.5834717
0.045491755,-0.5802315
0.07562578,-0.5769937
0.10670507,-0.5735912
0.13753629,-0.570086
0.1680988,-0.5663948
0.19835949,-0.56241536
0.23010999,-0.5577416
0.26138943,-0.55244905
0.29209894,-0.5463684
0.32211924,-0.539322
0.34419346,-0.5332677
0.36573178,-0.5264902
0.38421816,-0.5186695
0.40019095,-0.50991285
0.41546184,-0.50026274
0.42996746,-0.48967737
0.4437902,-0.47980773
0.45676517,-0.46928543
0.46770334,-0.45896935
0.47786796,-0.4478923
0.4872402,-0.43606937
0.49580944,-0.4235239
0.50331664,-0.41075793
0.51007783,-0.39738196
0.51610374,-0.3834352
0.52141273,-0.3689603
0.52613056,-0.35364246
0.5301534,-0.33787128
0.533517,-0.32169896
0.5362618,-0.30517697
0.5385612,-0.28717723
0.54025733,-0.26889542
0.5414065,-0.25038755
0.542065,-0.2317051
0.5422895,-0.21075895
0.54205,-0.1897111
0.54141676,-0.16861054
0.5404556,-0.14749852
0.5389935,-0.12279226
0.5372509,-0.098159224
0.535303,-0.07363106
0.5332136,-0.049229875
0.530635,-0.0206004
0.5279969,0.007821694
0.5253446,0.036032468
0.52270377,0.06403238
0.52028453,0.089460924
0.51791465,0.11419213
0.51552415,0.13873404
0.51307166,0.16307482
0.5103811,0.18828261
0.50748277,0.21321347
0.5042852,0.23781651
0.5006851,0.26202527
0.49709857,0.28291804
0.49303448,0.30337498
0.48841298,0.32332057
0.48379195,0.34333178
0.4785626,0.3627663
0.47252142,0.38138935
0.46560764,0.39910486
0.4577732,0.41582096
0.45038265,0.42914882
0.44229478,0.4416504
0.43350822,0.45328686
0.42403042,0.46402875
0.41467363,0.473141
0.40476102,0.48146406
0.39431834,0.4889974
0.38337576,0.49574897
0.37195098,0.50174147
0.36009765,0.5069863
0.347856,0.5115119
0.33578402,0.5142416
0.3228429,0.51621664
0.3096006,0.517547
0.2961036,0.5182847
0.28239578,0.51848304
0.26716554,0.51814455
0.25178152,0.5172924
0.23628831,0.5159952
0.22072524,0.5143174
0.2028048,0.5119996
0.18487918,0.50934505
0.16698253,0.50642955
0.14914119,0.50331956
0.12713659,0.49927992
0.105270326,0.49511683
0.08355707,0.49089777
0.062003195,0.48666993
0.04056859,0.4824531
0.019292891,0.47826588
-0.0018250346,0.47410247
-0.022783875,0.46994162
-0.046385646,0.46577284
-0.072828114,0.46184102
-0.09901723,0.45774332
-0.12491569,0.45339823
-0.15254846,0.44831124
-0.1808525,0.44360197
-0.20894021,0.4385328
-0.23619792,0.43259484
-0.2550268,0.4280234
-0.273328,0.42293188
-0.29096055,0.4172069
-0.3078583,0.41081077
-0.3239566,0.40371263
-0.33938348,0.39564127
-0.35406047,0.3866185
-0.3677593,0.37688562
-0.37954023,0.3672483
-0.39043123,0.35702604
-0.40042135,0.34624106
-0.40982607,0.33522013
-0.41794354,0.32427037
-0.42510426,0.31306422
-0.43146306,0.3014995
-0.4370497,0.28961313
-0.4410758,0.27966282
-0.44462997,0.26954314
-0.44773608,0.2592743
